file,text,taxa,prob
animals-11-01184-v2.pdf,Paraprevotella          Jer,Paraprevotella,0.8719193339347839
animals-11-01184-v2.pdf,Prevotella brevis        Jer,Prevotella brevis,0.8977223634719849
animals-11-01184-v2.pdf,propionicigenes,P. propionicigenes,0.973938524723053
animals-11-01184-v2.pdf,Prevotella oralis,Prevotella oralis,1
animals-11-01184-v2.pdf,Prevotella copri,Prevotella copri,1
animals-11-01184-v2.pdf,Marseilla             Jer,Marseilla,0.8127735257148743
animals-11-01184-v2.pdf,massiliensis,P. massiliensis,0.9580656290054321
animals-11-01184-v2.pdf,Barnesiella           Jer,Barnesiella,0.8318967223167419
animals-11-01184-v2.pdf,Sphingobacterium,Sphingobacterium,1
animals-11-01184-v2.pdf,daejeonense,C. daejeonense,0.9583398699760437
animals-11-01184-v2.pdf,jeotgali,P. jeotgali,0.9739673137664795
animals-11-01184-v2.pdf,Ruminococcus           Jer,Ruminococcus,0.8281246423721313
animals-11-01184-v2.pdf,Succiniclasticum,Succiniclasticum,1
animals-11-01184-v2.pdf,Ethanoligenens,Ethanoligenens,1
animals-11-01184-v2.pdf,Gilliamella          Jer,Gilliamella,0.8248928785324097
animals-11-01184-v2.pdf,bombicola,C. bombicola,0.9307625889778137
animals-11-01184-v2.pdf,intestinihominis,C. intestinihominis,0.9648372530937195
animals-11-01184-v2.pdf,saccharophilum,C. saccharophilum var. saccharophilum,0.9591121077537537
animals-11-01184-v2.pdf,Galbibacter,Galbibacter,1
animals-11-01184-v2.pdf,Bacteroidetes           Muribaculum,Bacteroidetes,0.709601104259491
animals-11-01184-v2.pdf,Prevotella micans,Prevotella micans,1
animals-11-01184-v2.pdf,Prevotella oris        Jer,Prevotella oris,0.8624234795570374
animals-11-01184-v2.pdf,Bacteroides clarus,Bacteroides clarus,1
animals-11-01184-v2.pdf,Prevotella enoeca,Prevotella enoeca,0.9999999403953552
animals-11-01184-v2.pdf,Olivibacter,Olivibacter,0.9999999403953552
animals-11-01184-v2.pdf,Candidatus              Vampirovibrio,Vampirovibrio,0.836734414100647
animals-11-01184-v2.pdf,Christensenella         Jer,Christensenella,0.8472929000854492
animals-11-01184-v2.pdf,Anaerobacterium          Jer,Anaerobacterium,0.7975123524665833
animals-11-01184-v2.pdf,asparagiformis,E. asparagiformis,0.9417611956596375
animals-11-01184-v2.pdf,Oscillibacter          Jer,Oscillibacter,0.8478082418441772
animals-11-01184-v2.pdf,Lactobacillus sakei,Latilactobacillus sakei,0.9018049240112305
animals-11-01184-v2.pdf,Treponema ruminis,Treponema ruminis,0.9999999403953552
animals-11-01184-v2.pdf,Prevotella,Prevotella,1
animals-11-01184-v2.pdf,Ruminococcaceae,Ruminococcaceae,1
animals-11-01184-v2.pdf,Lactobacillaceae,Lactobacillaceae,1
animals-11-01184-v2.pdf,Ruminobacter,Ruminobacter,1
animals-11-01184-v2.pdf,Streptococcus,Streptococcus,1
animals-11-01184-v2.pdf,Enterobacteriaceae,Enterobacteriaceae,0.9999998807907104
animals-11-01184-v2.pdf,Bacteroidaceae,Bacteroidaceae,1
animals-11-01184-v2.pdf,P. enoeca,Prevotella enoeca,0.9999999403953552
animals-11-01184-v2.pdf,Cap. cynodegmi,C. cynodegmi,0.8119248747825623
animals-11-01184-v2.pdf,Butyricus,F. butyricus,0.9232934713363647
animals-11-01184-v2.pdf,Murrah buffalo,buffalo currant,0.733666181564331
animals-11-01184-v2.pdf,friesian,A. friesiana subsp. friesiana,0.818606972694397
animals-11-01184-v2.pdf,Lee,Koreibacter Lee and Lee 2010,0.713925302028656
animals-11-01184-v2.pdf,Wright,Wrightia,0.7632201910018921
animals-11-01184-v2.pdf,Methanogens,methanogen sp.,0.8694477081298828
animals-11-01184-v2.pdf,Ramos,P. ramosa,0.7072546482086182
animals-11-01184-v2.pdf,Lactobacillus acidophilus,Lactobacillus acidophilus,1
animals-11-01184-v2.pdf,Bacillus subtilis,Bacillus subtilis,1
animals-11-01184-v2.pdf,Guan,Andean guan,0.7583991885185242
animals-11-01184-v2.pdf,Sasaki,Sasakia,0.8175556063652039
animals-11-01184-v2.pdf,Claassen,Claassenia,0.8716621398925781
animals-11-01184-v2.pdf,Kaba,S. kabae,0.7006329298019409
animals-11-01184-v2.pdf,Macdonald,P. macdonaldii,0.7845599055290222
animals-11-01184-v2.pdf,Camara,L. camara,0.8623874187469482
animals-11-01184-v2.pdf,Henning,C. henningi henningi,0.759268045425415
animals-11-01184-v2.pdf,Megasphaera elsdenii NCIMB 41125,Megasphaera elsdenii,0.7341819405555725
animals-11-01184-v2.pdf,Daniels,Danielsia,0.7147194743156433
animals-11-01184-v2.pdf,White,white mites,0.8378125429153442
animals-11-01184-v2.pdf,Noel,C. noel,0.905876636505127
animals-11-01184-v2.pdf,McLean,Mcleania,0.8487736582756042
animals-11-01184-v2.pdf,Lund,Lundia,0.707402229309082
animals-11-01184-v2.pdf,Zhu,zhu ma,0.9183669090270996
animals-11-01184-v2.pdf,Nielsen,P. nielseni,0.8137344121932983
animals-11-01184-v2.pdf,Carnobacterium jeotgali sp. nov.,Carnobacterium jeotgali,0.8862307071685791
animals-11-01184-v2.pdf,Hurtado,G. hurtadoi,0.7171531319618225
animals-11-01184-v2.pdf,Kraft,Kraftia,0.7120609283447266
animals-11-01184-v2.pdf,Wu,wu lan,0.8007293939590454
animals-11-01184-v2.pdf,Baldwin,P. baldwini,0.850951611995697
animals-11-01184-v2.pdf,Oscillibacter ruminantium sp. nov.,Oscillibacter ruminantium,0.8648039102554321
animals-11-01184-v2.pdf,Genera Succinivibrio,Succinivibrio,0.8776809573173523
animals-11-01184-v2.pdf,Succinimonas,Succinimonas,1
bg-10-3205-2013.pdf,spruce,red spruce,0.8492053151130676
bg-10-3205-2013.pdf,Picea abies,Picea abies,1
bg-10-3205-2013.pdf,Leymus chinensis,Leymus chinensis,1
bg-10-3205-2013.pdf,Norway spruce,Norway spruce,0.9999999403953552
bg-10-3205-2013.pdf,European Beech,European beech,1
bg-10-3205-2013.pdf,Temperate Forest,temperate forest soil bacterium AC06,0.7207334637641907
bg-10-3205-2013.pdf,Bowden,H. bowdeni,0.8185399770736694
bg-10-3205-2013.pdf,Norway spruce forest,Norway spruce,0.8698879480361938
bg-14-2069-2017.pdf,Lolium perenne,Lolium perenne,1
bg-14-2069-2017.pdf,white clover,white clover,1
bg-14-2069-2017.pdf,sheep,sheep,1
bg-14-2069-2017.pdf,Trifolium repens,Trifolium repens,0.9999998807907104
bg-14-2069-2017.pdf,lambs,lambs,1
bg-14-2069-2017.pdf,Valentini,S. valentini valentini,0.9763215184211731
bg-14-2069-2017.pdf,Geoderma,Geodermatophilus,0.7138693332672119
bg-14-2069-2017.pdf,Laurila,Laurilia,0.7767244577407837
bg-14-2069-2017.pdf,willow,willow bell,0.8068956732749939
bg-14-2069-2017.pdf,Salix spp.,Salix sp.,0.7022150754928589
bg-14-2069-2017.pdf,Aurela,C. aurella,0.7385905385017395
bg-18-961-2021.pdf,American bison,American bison,1
bg-18-961-2021.pdf,Bison bison L.,Bison bison bison,0.9603692293167114
bg-18-961-2021.pdf,bison,Bison bison bison,1
bg-18-961-2021.pdf,Bison,Bison bison bison,1
bg-18-961-2021.pdf,elk,elk,1
bg-18-961-2021.pdf,Collins        ,Collinsia,0.8026243448257446
bg-18-961-2021.pdf,elaphus,C. elaphus elaphus,0.9752053022384644
bg-18-961-2021.pdf,white-tailed deer,white-tailed deer,1
bg-18-961-2021.pdf,Odocoileus virginianus,Odocoileus virginianus,1
bg-18-961-2021.pdf,buffalo,Buffalo rat,0.8789754509925842
bg-18-961-2021.pdf,cattle,cattle,1
bg-18-961-2021.pdf,Cattle,cattle,1
bg-18-961-2021.pdf,Clement,Clementia,0.7945498824119568
bg-18-961-2021.pdf,wapiti,wapiti,1
bg-18-961-2021.pdf,Ciais,Iais,0.7176394462585449
bg-18-961-2021.pdf,North American bison,American bison,0.8114998936653137
bg-18-961-2021.pdf,Bison bison,Bison bison bison,1
bg-18-961-2021.pdf,lodgepole pine,lodgepole pine,1
bg-18-961-2021.pdf,Towne,A. towneri,0.7785844206809998
Charteris et al_Final.pdf,Beaumonta,Beaumontia,0.8352037668228149
Charteris et al_Final.pdf,cattle,cattle,1
Charteris et al_Final.pdf,bracken,bracken,0.9999999403953552
Charteris et al_Final.pdf,Pteridium aquilinum,Pteridium aquilinum,1
Charteris et al_Final.pdf,Agrostris capillaris,Agrostis capillaris,0.8929653167724609
Charteris et al_Final.pdf,Galium saxatile,Galium saxatile,1
Charteris et al_Final.pdf,MG6,Halomonas sp. Mg6,0.7573806047439575
Charteris et al_Final.pdf,Lolium perenne,Lolium perenne,1
Charteris et al_Final.pdf,Cynosurus cristatus,Cynosurus cristatus,0.9999998807907104
Charteris et al_Final.pdf,Holcus lanatus,Holcus lanatus,1
Charteris et al_Final.pdf,sheep,sheep,1
Charteris et al_Final.pdf,Richmond,Richmondia,0.8385842442512512
Charteris et al_Final.pdf,cow urine,cow,0.7146984934806824
Charteris et al_Final.pdf,Norway spruce,Norway spruce,0.9999999403953552
Charteris et al_Final.pdf,Nakaya,S. nakayamae subsp. nakayamae,0.7151744961738586
Charteris et al_Final.pdf,Mammarella,Gammarella,0.7390597462654114
Charteris et al_Final.pdf,Peltola,P. eltola,0.7578089833259583
Charteris et al_Final.pdf,Zahniser,Zahniserius,0.9054972529411316
Charteris et al_Final.pdf,Cardenas,A. cardena,0.7703461050987244
Charteris et al_Final.pdf,Donovan,Donovania,0.8216381072998047
Effect of grazing intensity and soil characteristics on soil organic carbon and nitrogen stocks in a temperate long term grassland.pdf,Agrostis spec.,Agrostis,0.7255609035491943
Effect of grazing intensity and soil characteristics on soil organic carbon and nitrogen stocks in a temperate long term grassland.pdf,Dactylis glomerata,Dactylis glomerata,1
Effect of grazing intensity and soil characteristics on soil organic carbon and nitrogen stocks in a temperate long term grassland.pdf,Phleum pratense,Phleum pratense,1
Effect of grazing intensity and soil characteristics on soil organic carbon and nitrogen stocks in a temperate long term grassland.pdf,"Taraxacum oﬃcinale,",Taraxacum,0.7960473299026489
Effect of grazing intensity and soil characteristics on soil organic carbon and nitrogen stocks in a temperate long term grassland.pdf,Trifolium repens,Trifolium repens,0.9999998807907104
Effect of grazing intensity and soil characteristics on soil organic carbon and nitrogen stocks in a temperate long term grassland.pdf,cattle,cattle,1
Effect of grazing intensity and soil characteristics on soil organic carbon and nitrogen stocks in a temperate long term grassland.pdf,Geoderma,Geodermatophilus,0.7138693332672119
European J Soil Science - 2017 - Johnston - Changes in soil organic matter over 70 years in continuous arable and ley.pdf,lucerne,lucerne,1
European J Soil Science - 2017 - Johnston - Changes in soil organic matter over 70 years in continuous arable and ley.pdf,Medicago sativa,Medicago sativa,1
European J Soil Science - 2017 - Johnston - Changes in soil organic matter over 70 years in continuous arable and ley.pdf,Lu,lucerne,1
European J Soil Science - 2017 - Johnston - Changes in soil organic matter over 70 years in continuous arable and ley.pdf,sainfoin,common sainfoin,0.8428247570991516
European J Soil Science - 2017 - Johnston - Changes in soil organic matter over 70 years in continuous arable and ley.pdf,Onobrychis viciifoilia,Onobrychis viciifolia,0.8507592082023621
European J Soil Science - 2017 - Johnston - Changes in soil organic matter over 70 years in continuous arable and ley.pdf,winter wheat,wheat,0.7851965427398682
European J Soil Science - 2017 - Johnston - Changes in soil organic matter over 70 years in continuous arable and ley.pdf,spring barley,barley,0.7637613415718079
European J Soil Science - 2017 - Johnston - Changes in soil organic matter over 70 years in continuous arable and ley.pdf,sugar beet,sugar beet,1
European J Soil Science - 2017 - Johnston - Changes in soil organic matter over 70 years in continuous arable and ley.pdf,winter rye,rye,0.7474271059036255
European J Soil Science - 2017 - Johnston - Changes in soil organic matter over 70 years in continuous arable and ley.pdf,winter oats,oats,0.7743716239929199
European J Soil Science - 2017 - Johnston - Changes in soil organic matter over 70 years in continuous arable and ley.pdf,potatoes,potatoes,1
European J Soil Science - 2017 - Johnston - Changes in soil organic matter over 70 years in continuous arable and ley.pdf,Lucerne,lucerne,1
European J Soil Science - 2017 - Johnston - Changes in soil organic matter over 70 years in continuous arable and ley.pdf,clover,red clover,0.8294475078582764
European J Soil Science - 2017 - Johnston - Changes in soil organic matter over 70 years in continuous arable and ley.pdf,ryegrass,Italian ryegrass,0.8316583633422852
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,Trifolium repens,Trifolium repens,0.9999998807907104
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,Trifolium pratense,Trifolium pratense,1
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,ryegrass,Italian ryegrass,0.8316583633422852
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,ium perenne,P. perenne,0.7627560496330261
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,winter wheat,wheat,0.7851965427398682
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,Triticum aestivum,Triticum aestivum,1
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,winter barley,barley,0.7661267518997192
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,Hordeum vulgare,Hordeum vulgare,1
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,oilseed rape,oilseed rape,0.9999998807907104
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,Brassica napus,Brassica napus,1
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,spring wheat,wheat,0.7829450368881226
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,barley,barley,1
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,beans,Beana,0.7380974292755127
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,Phaseolus vulgaris,Phaseolus vulgaris,1
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,Lori,P. lori,0.8966219425201416
European J Soil Science - 2020 - Zani - Grazed temporary grass‐clover leys in crop rotations can have a positive impact on.pdf,Gaudin,Gaudinia,0.8336735367774963
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,Trifolium repens,Trifolium repens,0.9999998807907104
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,Trifolium pratense,Trifolium pratense,1
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,ryegrass,Italian ryegrass,0.8316583633422852
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,ium perenne,P. perenne,0.7627560496330261
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,winter wheat,wheat,0.7851965427398682
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,Triticum aestivum,Triticum aestivum,1
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,winter barley,barley,0.7661267518997192
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,Hordeum vulgare,Hordeum vulgare,1
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,oilseed rape,oilseed rape,0.9999998807907104
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,Brassica napus,Brassica napus,1
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,spring wheat,wheat,0.7829450368881226
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,barley,barley,1
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,beans,Beana,0.7380974292755127
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,Phaseolus vulgaris,Phaseolus vulgaris,1
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,Lori,P. lori,0.8966219425201416
European J Soil Science - 2020 - Zani - Grazed temporary grass%E2%80%90clover leys in crop rotations can have a positive impact on.pdf,Gaudin,Gaudinia,0.8336735367774963
fevo-07-00151.pdf,Festuca rubra,Festuca rubra,1
fevo-07-00151.pdf,Atriplex portulacoides,Atriplex portulacoides,1
fevo-07-00151.pdf,Plantago maritima,Plantago maritima,1
fevo-07-00151.pdf,Puccinellia maritima,Puccinellia maritima,1
fevo-07-00151.pdf,Festuca rubra sward,Festuca rubra,0.8042101263999939
fevo-07-00151.pdf,Saltmarsh,perennial saltmarsh aster,0.7461268305778503
fevo-07-00151.pdf,cattle,cattle,1
fevo-07-00151.pdf,sheep,sheep,1
fevo-07-00151.pdf,Tringa totanus,Tringa totanus,1
fevo-07-00151.pdf,reindeer,reindeer,0.9999999403953552
fevo-07-00151.pdf,Geoderma,Geodermatophilus,0.7138693332672119
fevo-07-00151.pdf,Spartina maritima,Spartina maritima,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,cattle,cattle,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,sheep,sheep,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,horses,horses,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,rabbits,rabbits,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Voles,mole voles,0.8012898564338684
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,spider,water spider,0.7274418473243713
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,predatory beetle,checkered beetle predator,0.7605495452880859
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,spiders,spiders,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,beetles,beetles,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,pony,sea pony,0.8171203136444092
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,rabbit,rabbit,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,ponies,conies,0.7012152075767517
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Equus ferus caballus,Equus caballus ferus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Oryctolagus cuniculus,Oryctolagus cuniculus,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Festuca rubra,Festuca rubra,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Galium verum,Galium verum,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,field voles,field vole,0.897891104221344
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Microtus agrestis,Microtus agrestis,0.9999998807907104
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Diptera,Diptera,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Hymenoptera,Hymenoptera,0.9999998807907104
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Rabbit,rabbit,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Graminoid,C. graminoides,0.7586771845817566
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,carabids,fabids,0.716761589050293
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Staphylinidae,Staphylinidae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Coleoptera,Coleoptera,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Araneae,Araneae,1
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Colletes cunicularius,Colletes cunicularius,0.9999999403953552
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Amara lucida,Amara lucida,0.9999998807907104
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Mycetoporus piceolus,Mycetoporus,0.7291374206542969
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Mycetoporus punctus,Mycetoporus,0.772757887840271
Ford_et_al._2012_Grazing_abandonment_pre_print_2.pdf,Linyphiidae,Linyphiidae,1
